number,title,created_at,closed_at
1023,adding io.ktor:ktor-client-json breaks the build,2019-03-16T02:02:01Z,2019-03-18T09:04:00Z
1024,[CORS] How to allow any header?,2019-03-18T08:27:08Z,2019-03-18T14:18:21Z
1026,IntelliJ ktor plugin: priority of HTML elements are too high in completion (and they are not applicable),2019-03-19T08:27:59Z,2020-01-17T10:21:24Z
1027,Client Basic Auth Feature not working at all,2019-03-19T11:35:18Z,2019-03-22T10:25:32Z
1033,Can not log MDC with exceptions,2019-03-22T00:33:10Z,2019-05-08T22:13:03Z
1039,Failed resolution of: Lio/ktor/client/HttpClientJvmKt,2019-03-22T21:14:28Z,2019-03-27T16:46:18Z
1041,CPU usage at 100% Ktor HTTP Client CIO Engine,2019-03-25T15:02:34Z,2019-05-20T09:55:17Z
1043,Session scope,2019-03-26T20:50:09Z,2019-05-08T22:12:53Z
1047,"CallLogging, custom requestToLogString",2019-03-29T07:44:18Z,2019-05-08T22:12:32Z
1048,"JWTAuth, custom parseHeadersOrNull",2019-03-29T08:04:16Z,2019-05-08T22:12:14Z
1051,Basic Authentication fails with counter-intuitive exception,2019-04-01T13:52:18Z,2020-02-01T13:05:16Z
1054,How do you download a file using KtorClient?,2019-04-02T15:01:53Z,2019-04-09T09:03:07Z
1059,Memory leak in most simple example in 1.1.3,2019-04-05T06:33:52Z,2019-04-18T05:59:57Z
1060,Double contentLength in request [android httpClient],2019-04-05T14:55:40Z,2019-05-27T13:06:56Z
1061,Improve getDigestFunction to apply custom salt,2019-04-05T14:58:51Z,2019-05-08T22:11:54Z
1063,Can't deploy few ktor applications into single war,2019-04-09T08:57:58Z,2019-04-24T14:40:21Z
1066,ktor connection is closed for a long polling requests (ConnectionClosedException),2019-04-11T17:43:07Z,2020-03-25T06:34:31Z
1067,[Question] Ability to use effective low level serialization/deserialization,2019-04-12T15:17:26Z,2019-04-15T19:15:53Z
1068,[Feature] Add ability to read attributes set on a HttpRequestBuilder,2019-04-15T12:19:33Z,2019-05-06T07:45:43Z
1069,Ktor Client renders cookie colon symbol (e.g. ':') to %3A,2019-04-15T17:10:19Z,2019-06-07T12:24:57Z
1070,Ktor starter application throw errors on start,2019-04-15T18:53:16Z,2019-04-16T08:44:57Z
1071,"""Create New Project"" not working in IntelliJ 2019.1 when Ktor plugin enabled.",2019-04-15T22:05:21Z,2019-04-22T09:37:32Z
1075,Misleading webSocket() overloading,2019-04-16T18:18:37Z,2020-04-14T11:23:51Z
1076,parse Authorization  Header error with Regex token68Pattern,2019-04-17T04:42:39Z,2019-04-24T06:30:55Z
1077,Setup subdomain ,2019-04-17T15:42:17Z,2019-05-08T22:08:06Z
1078,Is it possible to build micro services architecture with Ktor framework ?,2019-04-18T07:20:55Z,2019-05-09T13:15:05Z
1081,Support for customising logger (e.g. via project-specific actual) ,2019-04-22T14:25:38Z,2019-04-25T05:58:12Z
1082,Error while watching paths,2019-04-24T06:55:36Z,2019-05-08T22:11:25Z
1083,Jetty engine launches too many threads,2019-04-24T08:56:42Z,2019-04-24T14:40:30Z
1094,Incorrect URL encoding for some characters,2019-04-29T17:15:05Z,2019-05-01T08:45:10Z
1098,How do I use `skipWhen` with `SessionAuthenticationProvider`?,2019-05-01T04:32:05Z,2019-05-08T22:10:37Z
1101,Option to throw raw exceptions from client pipeline,2019-05-06T12:59:27Z,2019-05-12T07:48:30Z
1103,Cannot debug ktor call,2019-05-07T08:56:09Z,2019-06-25T11:08:49Z
1106,CIO client fails and won't recover,2019-05-07T22:26:02Z,2019-05-08T18:38:30Z
1109,KotlinxSerializer not found in 1.2.0-rc,2019-05-08T20:14:14Z,2019-05-08T20:54:55Z
1112,Do not enforce https on secure cookies,2019-05-09T15:07:56Z,2019-05-11T14:27:51Z
1113,documentation for https://ktor.io/clients/http-client/calls/requests.html#shortcut-methods,2019-05-09T18:56:43Z,2019-05-27T06:55:41Z
1114,"Time instantiated as GMT, then uses UTC",2019-05-10T03:48:13Z,2019-05-27T06:54:22Z
1115,CIO client pausing for long time (30s) during requests,2019-05-10T13:51:29Z,2019-06-03T06:16:14Z
1116,Unresolved reference ktor-client-core linuxX64,2019-05-11T09:21:45Z,2019-05-11T10:44:32Z
1117,how to get responsed message from server while get BadResponseStatusException,2019-05-11T17:10:43Z,2019-05-11T17:38:27Z
1118,java.lang.BootstrapMethodError when using ktor-client-okhttp 1.2.0-rc2,2019-05-13T02:12:31Z,2019-05-13T10:09:02Z
1122,(Enhancement) Netty: Use optimal native transport options where available,2019-05-14T01:32:00Z,2019-06-18T14:15:19Z
1128,Incorrect MockEngine usage sample in documentation,2019-05-14T14:45:45Z,2019-05-28T07:30:54Z
1132,Module function cannot be found in 1.2.0,2019-05-15T08:19:19Z,2019-05-27T20:41:44Z
1134,Option to set custom timeout for request,2019-05-15T16:47:24Z,2020-03-10T09:06:34Z
1135,LockNative produces segmentation fault,2019-05-16T11:16:31Z,2019-06-07T12:24:57Z
1136,"""No Client ALPNProcessors!"" error at Ktor Http Client Jetty",2019-05-17T02:26:36Z,2019-05-20T07:04:57Z
1140,GET request as a ByteReadChannel causes crash in Ktor 1.2.0 on Android,2019-05-21T15:40:26Z,2019-05-27T13:06:56Z
1141,Unsupported format version '1.0' specified in module metadata. This version of Gradle supports format version 0.4 only.,2019-05-21T17:01:31Z,2019-05-21T19:31:43Z
1145,Client cache invalid date length,2019-05-22T14:42:29Z,2019-09-02T13:25:45Z
1149,Upload via iOS (Kotlin Native/Multiplatform) failed: pointer being freed was not allocated,2019-05-23T12:23:29Z,2019-10-08T09:09:02Z
1150,Client Auth Feature doesn't send header on Android target,2019-05-23T20:21:53Z,2019-08-02T09:01:49Z
1151,Duplicate Content-Length header on less equal then Android 5.0.,2019-05-24T11:21:45Z,2019-05-27T02:50:19Z
1152,Investigate Jetty EndpointReader idleTimeout.,2019-05-24T13:22:31Z,2020-01-24T12:27:40Z
1153,How to get remote IP address and port for Raw Socket,2019-05-24T15:21:07Z,2019-05-28T01:12:06Z
1155,NaN when path parameter is String,2019-05-26T21:51:52Z,2019-05-27T12:46:50Z
1156,Module function cannot be found for the fully qualified name,2019-05-27T15:53:44Z,2019-05-27T16:56:37Z
1160,Pipeline phase references in Authentication.Feature should not be private,2019-05-29T12:13:40Z,2020-01-14T17:36:44Z
1162,Ktor includes Kotlin-reflect in the APK and generates Metadata annotations,2019-05-30T13:39:32Z,2019-06-07T12:24:58Z
1164,"CallLogging: ApplicationStopPreparing, ApplicationStopping, ApplicationStopped not being sent",2019-06-01T07:55:59Z,2019-12-21T01:08:53Z
1166,Basic Auth passwords cannot contain $,2019-06-03T10:45:08Z,2019-06-30T21:33:40Z
1167,'followRedirects' not respected on iOS,2019-06-03T11:12:28Z,2019-08-15T08:57:40Z
1168,MockEngine does not merge HTTP request headers,2019-06-03T14:40:11Z,2019-09-02T11:04:15Z
1170,[client] Provide a way to make jvm dispatcher is daemon,2019-06-03T18:54:21Z,2019-06-07T12:24:58Z
1171,Missing ktor-client-websocket 1.2.1 in Maven central,2019-06-03T20:04:21Z,2019-06-03T20:05:38Z
1173,[Client] OkHttp Engine refuses EmptyContent for POST request,2019-06-05T09:01:26Z,2019-06-05T09:02:15Z
1174,[Client] OkHttp Engine refuses EmptyContent for POST request,2019-06-05T09:01:32Z,2019-06-05T09:02:26Z
1175,[Client] OkHttp Engine refuses EmptyContent for POST request,2019-06-05T09:01:52Z,2019-06-07T12:24:59Z
1177,Memory leak in  OkHttp client  when operation is cancelled,2019-06-07T11:42:20Z,2020-01-24T07:55:32Z
1182,How can I configure https connector in Jetty?,2019-06-11T23:10:33Z,2019-09-01T02:44:43Z
1183,HttpClientFeatureKt.FEATURE_INSTALLED_LIST inaccessible from non-main thread on native,2019-06-12T00:58:58Z,2019-09-12T13:59:13Z
1185,Part of URL after hash sign (#) is removed during the request,2019-06-12T09:21:14Z,2019-06-13T06:05:23Z
1188,websocket doesn't fail gracefully on TCP FIN packet,2019-06-13T11:23:22Z,2020-03-26T14:24:45Z
1189,httpclient gzip decoding failed,2019-06-14T07:42:41Z,2020-03-23T06:56:49Z
1190,Upgrade Netty to 4.1.30+,2019-06-14T14:40:54Z,2019-06-18T14:14:47Z
1194,ContentEncodingTest.testIdentity crash on macosX64,2019-06-20T13:15:28Z,2019-07-01T06:09:51Z
1195,'followRedirects' not respected by okHttp client,2019-06-21T07:37:01Z,2019-07-01T06:09:13Z
1198,Raw sockets problem,2019-06-24T11:22:00Z,2019-06-26T09:36:20Z
1201,Url unexpectedly adds trailing slash if there is no path,2019-06-26T11:05:22Z,2019-06-27T11:02:12Z
1203,UnsatisfiedLinkError with Netty,2019-06-26T11:43:03Z,2019-06-27T04:56:39Z
1214,"Configuration across domains is too cumbersome to provide a direct run of any request, any request header parameters and any parameters",2019-07-01T10:32:01Z,2019-07-02T01:00:45Z
1216,Operation is already in progress Exception ,2019-07-02T08:42:00Z,2019-07-30T07:38:08Z
1222,Incorrect parsing of Cookies,2019-07-03T19:28:32Z,2020-04-14T06:52:27Z
1228,Calling receiveMultipart after receiveParameters causes java.io.IOException: Broken delimiter occurred,2019-07-08T13:38:40Z,2019-07-08T14:32:38Z
1230,LogLevel.None freeze the client,2019-07-12T17:04:43Z,2019-08-13T06:25:08Z
1231,Server receiving null json value ,2019-07-12T17:28:38Z,2019-07-20T13:13:08Z
1237,ktor websocket client crashes with java.io.IOException: Software caused connection in Android abort ,2019-07-18T14:08:29Z,2020-01-20T08:04:59Z
1247,Kotlin Multiplatform - Kotlin Native IOS Common Code Not building with Ktor Libraries,2019-07-24T19:54:47Z,2020-03-25T08:38:36Z
1254,Cookies are not set if 302 is received,2019-07-31T12:05:08Z,2019-07-31T12:56:33Z
1256,ResponseException is not Serializable,2019-08-01T15:37:53Z,2019-08-23T11:01:10Z
1260,Custom auth provider is not working,2019-08-02T06:51:04Z,2019-09-02T13:21:19Z
1262,OkHttp Websocket's incoming channel never terminates when server gracefully closes connection,2019-08-03T08:43:59Z,2020-03-24T09:21:19Z
1264,Handling route not found,2019-08-04T17:59:30Z,2019-08-04T19:14:19Z
1267,Stacktraces are not recovered when thrown directly in interceptor,2019-08-07T15:52:48Z,2019-09-02T13:24:40Z
1268,Make Ktor exceptions recoverable for kotlinx.coroutines,2019-08-07T16:03:20Z,2020-01-14T11:48:53Z
1269,Typo in CONTRIBUTING.md - start imports enabled,2019-08-07T19:23:23Z,2019-08-08T05:20:43Z
1273,Raw sockets problem,2019-08-08T12:50:10Z,2020-04-13T07:26:36Z
1275,Websocket close on client side (JavaFX webkit) breaks future websocket connections,2019-08-10T07:38:35Z,2020-03-24T09:20:45Z
1276,"Could not find ""ktor-http-cio""",2019-08-11T04:46:00Z,2019-08-14T15:21:04Z
1278,Endian order issue with websockets and CIO,2019-08-11T23:47:32Z,2020-03-25T12:03:09Z
1283,crypto is unavailable on IE 11,2019-08-14T12:34:15Z,2019-08-23T11:01:10Z
1286,Raw sockets: a bug when interacting with a device using a blocking api.,2019-08-15T17:56:41Z,2019-11-03T13:13:12Z
1289,Add NSURLSession configuration for iOS client engine,2019-08-20T11:25:08Z,2019-09-04T13:06:36Z
1290,Requests with empty body using Curl engine hangs forever,2019-08-20T17:45:29Z,2019-09-04T13:06:36Z
1292,ktor-client hangs forever with empty Input in formData,2019-08-21T09:27:57Z,2019-09-04T13:06:36Z
1294,"KTOR client CIO engine sends bad ""Host"" http header (includes port number)",2019-08-23T00:31:17Z,2019-09-04T13:06:36Z
1297,JWT auth system with double cookies,2019-08-23T13:19:25Z,2019-08-26T16:10:22Z
1299,1.3.50 wrong publishing,2019-08-25T12:17:15Z,2019-08-25T12:41:41Z
1301,Incompatibility with Kotlin/Native 1.3.50 for iOS Arm64,2019-08-27T12:33:56Z,2019-09-03T11:58:00Z
1302,HTTP GET request body is not preserved with x-www-form-urlencoded content type,2019-08-27T17:35:24Z,2019-12-05T12:55:11Z
1303,handle in Route not executing lambda,2019-08-27T20:30:50Z,2019-09-02T16:31:05Z
1306,ClassCastException:String cannot be cast to HttpClientCall,2019-08-28T21:20:54Z,2019-09-04T13:06:35Z
1308,[Question][JEP 353] Do you have plans to support new JDK socket API ?,2019-08-29T09:40:43Z,2019-09-18T10:30:45Z
1311,"TLS Raw Socket should accept or ignore Hash Algorithm ""Intrinsic (8)""",2019-09-02T07:08:56Z,2019-09-04T13:06:35Z
1312,BasicAuth 1.1.5 and Auth 1.2.4 differences,2019-09-02T23:18:40Z,2019-09-04T07:59:26Z
1313,1.2.4 client-cio publish issue,2019-09-02T23:55:20Z,2019-09-04T08:00:16Z
1317,JSON responses are being truncated,2019-09-04T09:14:19Z,2019-09-04T13:06:36Z
1323,ktor-client-cio missing first 4 characters of headers in Android,2019-09-05T06:13:10Z,2020-04-01T14:32:10Z
1327,[Question] Any way to use ktor within a AWS Lambda function,2019-09-07T12:03:06Z,2019-09-16T04:54:57Z
1330,Kotlin Multiplatform cannot assemble Xcode framework ktor-client-ios 1.2.3,2019-09-09T19:50:23Z,2019-09-11T18:58:42Z
1338,Ktor native does not work with Xcode,2019-09-12T18:34:38Z,2019-09-16T17:19:37Z
1339,1.3.0: encodeToByteArray is not a function,2019-09-13T08:45:47Z,2020-01-28T12:12:25Z
1340,OkHttp client can't be closed and leaks a lot of threads,2019-09-13T22:18:14Z,2020-01-15T12:16:59Z
1341,"iOS client engine creates a new NSURLSession for each request, which can result in failures on real devices",2019-09-13T22:30:41Z,2020-02-25T11:22:57Z
1343,JVM's atomicfu leaked into common modules,2019-09-14T12:54:03Z,2019-12-30T15:29:10Z
1346,ClosedSendChannelException in PingPong.kt,2019-09-15T14:35:13Z,2019-09-16T15:33:13Z
1347,Reading one byte at a time of a multipart file item's stream reads the first byte every time,2019-09-15T22:11:10Z,2020-02-11T19:49:40Z
1349,Ktor artifacts in Jcenter since 0.9.5-alpha-3-eap13 were removed,2019-09-16T16:50:45Z,2019-10-01T13:45:21Z
1350,[Question] How to Properly Handle WebSocket Routing,2019-09-17T14:30:35Z,2019-11-28T05:44:43Z
1353,Receive function not calling initializer blocks,2019-09-18T09:30:57Z,2019-09-19T12:00:42Z
1356,Okhttp Websocket client crashes Android application when websocket fails,2019-09-25T10:15:48Z,2020-01-13T12:58:26Z
1358,CIO client gets into the failed loop,2019-09-26T05:49:06Z,2019-09-26T13:11:01Z
1362,CIO read IOException can't be catch!,2019-09-27T03:25:30Z,2019-10-14T06:11:15Z
1363,Okhttp Websocket client 'closeReason' is not completed when websocket fails,2019-09-27T13:39:53Z,2020-03-27T07:02:24Z
1366,Caching on ContentType.Image.Any does not send back Cache-Control headers for JPEG images,2019-09-28T18:37:44Z,2019-09-28T21:38:06Z
1371,How to handle exception and get response,2019-09-30T15:11:07Z,2019-10-01T06:01:35Z
1378,Add support for tvOS and watchOS-based targets,2019-10-03T13:16:02Z,2019-11-27T06:43:22Z
1380,iOS app crashes when trying to send a request with Ktor Client sometimes,2019-10-03T22:14:48Z,2020-01-16T04:47:04Z
1382,Ktor fails to parse date in cookie header,2019-10-04T12:35:24Z,2019-12-05T11:39:59Z
1383,[Question] Unable to resolve dependency for iOS,2019-10-04T13:47:37Z,2019-10-25T07:04:01Z
1385,"Ktor Client Digest Auth Missing ""qop"" and ""end"" tokens in ""response"" parameter. Not RFC2617 Compliant",2019-10-04T22:35:31Z,2019-12-12T14:05:35Z
1388,iOS app crashes when building HttpRequest,2019-10-08T23:14:43Z,2020-01-22T03:00:07Z
1402,Would it make sense an engine using the Angular HttpClient?,2019-10-19T10:59:02Z,2020-01-15T12:45:16Z
1406,"Http-Client Cache Feature Implements ""must-revalidate"" incorrectly",2019-10-21T21:04:18Z,2019-11-08T07:18:21Z
1410,Ktor Project Generator (1.2.4): RangeError: Maximum call stack size exceeded,2019-10-23T06:28:36Z,2020-03-24T09:15:12Z
1415,Convenient Way to Accept Self-Signed Cert IOSClientEngine,2019-10-25T14:17:24Z,2019-10-31T15:04:49Z
1416,Unable to mark css rule as !important using CSS DSL,2019-10-28T11:51:44Z,2019-10-29T00:41:16Z
1419,Websocket,2019-10-31T10:50:27Z,2019-10-31T15:30:53Z
1420,iOS Memory Leak when KTOR Get Request is Made,2019-10-31T14:56:30Z,2020-02-29T06:37:55Z
1422,hex() accepts invalid HEX strings,2019-10-31T15:13:19Z,2019-12-12T08:13:42Z
1424,ConnectionFactory raises NoSuchElementException ,2019-11-02T08:46:34Z,2019-12-02T13:43:44Z
1425,HttpClient(OkHttp) throw: java.net.SocketTimeoutException: timeout,2019-11-06T16:45:44Z,2019-11-07T16:08:41Z
1427,Websocket 1006 close error on official examples,2019-11-08T11:01:27Z,2020-01-27T09:28:48Z
1431,SSL pinning for iOS,2019-11-09T08:11:59Z,2020-03-27T12:27:23Z
1446,Docs section about testing with cookies is outdated,2019-11-17T17:15:58Z,2019-11-17T17:17:07Z
1449,Apache client IllegalStateException: Request cannot be executed; I/O reactor status: STOPPED,2019-11-18T15:21:05Z,2019-11-18T16:51:40Z
1450,Kotlin 1.3.60 Update,2019-11-19T09:22:08Z,2019-11-22T11:21:57Z
1452,Update netty to mitigate CVE-2019-16869,2019-11-20T14:38:53Z,2020-01-15T12:25:53Z
1453,Expose some of the NSURLSessionDelegate's callbacks,2019-11-20T17:21:22Z,2020-02-29T06:37:23Z
1455,ktor-server-core v1.2.6 has something wrong with its dependency,2019-11-22T11:14:18Z,2019-11-25T08:36:57Z
1456,CIO client half-closes the TCP connection after the request send,2019-11-22T14:31:48Z,2020-01-14T17:34:43Z
1458,DoubleReceive in TestApplicationCall,2019-11-23T22:36:24Z,2020-02-07T21:06:03Z
1459,R8 issue with 1.3.0-beta-2,2019-11-25T20:33:29Z,2019-12-02T12:34:40Z
1462,[CIO] java.io.EOFException when parsing response to multi-part form data,2019-11-26T15:37:59Z,2019-12-18T16:05:56Z
1463,Ktor scaffolder needs to be updated,2019-11-26T15:52:36Z,2019-12-02T11:54:36Z
1467,Ktor client resends auth data to redirect location,2019-11-29T11:37:32Z,2019-12-05T13:26:06Z
1470,Exception during authentication ,2019-12-03T11:09:12Z,2019-12-07T08:03:21Z
1471,double headers,2019-12-04T10:09:34Z,2019-12-06T12:55:34Z
1472,The content type application/json+hal causes a NoTransformationFoundException,2019-12-07T00:07:41Z,2020-02-13T09:20:53Z
1473,Cannot access POST parameters with ktor-server-tomcat in Ktor 1.2.5,2019-12-08T16:28:54Z,2019-12-08T22:00:18Z
1474,Very long startup time,2019-12-08T19:44:57Z,2020-02-11T06:46:33Z
1476,Invalid authority value for Url,2019-12-09T11:58:44Z,2019-12-10T08:52:54Z
1479,HTTP Upgrade Support,2019-12-10T14:46:10Z,2019-12-11T07:29:39Z
1487,CIO request.local.port does not work with Docker mapped ports,2019-12-11T14:47:47Z,2020-02-05T21:27:01Z
1491,Bug: io.ktor.network.selector.InterestSuspensionsMap cannot initialize in some locales.,2019-12-12T20:47:04Z,2019-12-14T09:42:28Z
1498,The ApplicationStopPreparing event is fired several times in withTestApplication,2019-12-14T21:21:28Z,2020-01-09T12:38:09Z
1502,What is the recommended way to install global route error handling?,2019-12-16T07:33:13Z,2019-12-18T04:47:12Z
1505,ktor-client-mock engine is not thread safe,2019-12-17T09:46:08Z,2019-12-24T08:04:53Z
1506,Cookies are not logged by ktor-client-logging,2019-12-17T13:53:32Z,2019-12-18T12:39:29Z
1515,Throw an error ktor-auth-jwt validate function if null or default value is returned,2019-12-20T14:53:09Z,2019-12-25T09:37:33Z
1519,"KotlinxSerializer unnable to serialize JsonElement/Map<String, *>",2019-12-23T11:26:05Z,2020-01-10T19:19:54Z
1522,Line-by-line data processing,2019-12-24T16:23:37Z,2020-03-23T07:59:44Z
1525,AttributeKey equality,2019-12-25T07:31:13Z,2020-01-07T13:34:12Z
1528,Incorrect behavior with multiple Set-Cookie on iOS,2019-12-26T06:59:52Z,2020-02-29T06:36:44Z
1530,What's the recommended way to schedule cron-like recurring background tasks?,2019-12-26T13:19:00Z,2020-01-15T12:43:01Z
1533,[ktor-client-js] Ktor's User-Agent breaks CORS policy in a browser,2019-12-27T17:15:14Z,2020-01-28T10:30:44Z
1537,Ktor native client fields are frozen,2019-12-31T06:55:57Z,2020-01-01T01:48:31Z
1541,What's the recommended way to do database migrations?,2020-01-01T14:13:26Z,2020-01-16T08:46:15Z
1542,Executing a HttpStatement in a suspending main results in NPE,2020-01-01T17:00:04Z,2020-01-14T17:33:12Z
1544,[kotlinx-io] Posix errors top lvl variables should be @SharedImmutable,2020-01-02T12:55:13Z,2020-01-15T12:41:09Z
1546,Error when starting from JAR,2020-01-05T07:23:27Z,2020-01-07T04:22:41Z
1548,Ktor HttpClient (native/curl): json deserialization doesn't work when using a proxy ,2020-01-05T19:19:12Z,2020-01-14T17:33:01Z
1560,Ktor raw sockets read channel read nothing right after connection established,2020-01-11T18:30:08Z,2020-01-12T17:38:31Z
1563,ktor-client 1.3.0 apache engine timeout exception handling,2020-01-15T15:46:12Z,2020-02-05T13:01:16Z
1569,LocalFileContent no longer available to client applications after upgrading to 1.3.0,2020-01-17T07:32:35Z,2020-01-28T10:29:42Z
1572,ktor-client 1.3.0 Unable to receive body of request when status code is non-200,2020-01-17T21:16:50Z,2020-01-20T17:35:52Z
1573,"""HTTP Exception 404"" for GET from Location ",2020-01-21T11:15:40Z,2020-01-21T12:03:35Z
1574,Logging feature with LogLevel.ALL logging form body broken,2020-01-21T13:44:17Z,2020-01-28T10:30:07Z
1575,io.ktor.http.UnsafeHeaderException: Header Content-Type,2020-01-21T13:57:16Z,2020-01-21T15:30:21Z
1577,Serializing stream data,2020-01-22T00:23:51Z,2020-01-22T01:33:35Z
1579,Unable to parse generics on 1.3.0,2020-01-22T03:17:01Z,2020-03-20T08:22:27Z
1581,ktor-client-json has no target for ios,2020-01-22T20:15:59Z,2020-01-23T05:59:40Z
1586,"Having more than one authentication configurations for a request, only evaluate the first",2020-01-24T21:06:10Z,2020-02-05T21:27:45Z
1589,File descriptor leaks when connection interrupted on routes that provides static content,2020-01-27T11:09:57Z,2020-01-28T11:56:03Z
1591,Exception after form and session auth ,2020-01-27T16:15:24Z,2020-02-05T21:27:23Z
1605,TCP raw socket and reading a large amount of data,2020-02-03T18:17:43Z,2020-02-05T00:19:50Z
1606,Undefined Routes,2020-02-03T18:42:13Z,2020-02-05T05:20:05Z
1614,URLParser doesn't handle all scheme/protocols correctly,2020-02-05T07:44:29Z,2020-02-12T07:03:14Z
1625,iOS Client Cookies on 302 Response,2020-02-07T17:40:24Z,2020-03-25T08:25:10Z
1626,What to use in place of deprecated takeFrom(HttpRequestBuilder)?,2020-02-07T21:34:34Z,2020-03-13T16:39:54Z
1639,Ktor Client - Downloading large files with ByteReadChannel,2020-02-11T20:03:52Z,2020-02-29T06:34:52Z
1646,OkHttp engine ignores preconfigured OkHttpClient in 1.3.1,2020-02-13T13:53:06Z,2020-02-14T10:16:36Z
1650,New crash in 1.3.1 on iOS in ReleaseHeapRefStrict,2020-02-14T14:43:38Z,2020-03-20T07:47:36Z
1651,"How do I handle HTTP Status 204 (No Content) of a response correctly? [Android, Client]",2020-02-15T15:19:50Z,2020-03-24T09:12:35Z
1661,GeoJson with Ktor ,2020-02-20T13:51:05Z,2020-02-20T14:02:08Z
1662,GeoJson with Ktor,2020-02-20T14:10:23Z,2020-02-20T16:23:48Z
1664,App not compiles. UnsupportedOperationException: refied type error,2020-02-21T09:43:39Z,2020-02-21T18:27:38Z
1668,Connect timed out or retry attempts exceeded,2020-02-22T23:35:37Z,2020-02-27T19:33:26Z
1671,Ktor does not honor NSAppTransportSecurity in iOS,2020-02-24T12:59:35Z,2020-03-25T08:34:37Z
1673,Support for java.util.UUID parameter in ktor-locations,2020-02-24T14:55:06Z,2020-03-01T13:40:22Z
1674,"""TypeError: this.local$body.on is not a function"" on ktor-client-js with node-fetch environment",2020-02-24T16:35:20Z,2020-02-25T10:31:50Z
1676,Ktor HttpClient Mock Fails with JsonFeature,2020-02-24T23:48:04Z,2020-03-19T02:18:11Z
1692,BlowCrypt support,2020-03-01T22:32:03Z,2020-03-01T22:52:05Z
1693,ByteReadChannel.consumeEachBufferRange does not emit,2020-03-02T08:40:00Z,2020-04-15T08:47:35Z
1697,Problem mail Apache,2020-03-02T17:16:15Z,2020-03-02T17:21:42Z
1699,Kotlin 1.3.70,2020-03-04T11:41:42Z,2020-03-14T13:24:06Z
1703,Non-blocking file download and upload support,2020-03-05T14:56:15Z,2020-04-15T08:45:01Z
1706,Make Mimes list publicly accessible,2020-03-06T17:36:32Z,2020-03-06T22:03:14Z
1718,[ktor-android-client] java.lang.IllegalArgumentException: Bad position,2020-03-12T15:28:24Z,2020-03-16T07:40:37Z
1719,"Ktor client, exception handling and asCompletableFuture",2020-03-12T22:12:28Z,2020-03-12T22:16:44Z
1723,Undefined symbol: _curl_multi_poll when building for macOS using 1.3.2,2020-03-15T08:25:52Z,2020-03-16T18:44:59Z
1725,Invoking HttpClient on iOS causes build to overload heap space,2020-03-15T21:19:10Z,2020-03-17T06:17:17Z
1730,Problem with WebSocket code,2020-03-16T17:55:59Z,2020-04-06T11:22:31Z
1748,"When CIO channel closed,   IO exception not catch",2020-03-24T10:18:35Z,2020-04-27T02:34:37Z
1751,Better URI support,2020-03-26T17:31:25Z,2020-03-30T05:54:24Z
1756,java.lang.ClassNotFoundException: Module function cannot be found for the fully qualified name ,2020-03-29T04:07:46Z,2020-03-29T16:21:07Z
1757,Curl client 1.3.2 hangs on macosX64,2020-03-29T16:33:03Z,2020-04-03T21:18:20Z
1758,LogLevel.ALL does not print parameters for POST-requests,2020-03-30T07:29:13Z,2020-03-30T10:24:06Z
1762,Cannot assign the CIO HTTP Client's socketTimeout,2020-03-30T18:53:42Z,2020-04-06T08:01:41Z
1765,Ktor client: Accept header mime-types should be separated with a comma,2020-04-01T14:18:43Z,2020-04-17T10:29:41Z
1770,ktor: client: ios: jsonfeature is ignored ,2020-04-03T03:50:02Z,2020-04-07T07:09:39Z
1777,0 sized binary respose,2020-04-08T15:09:57Z,2020-04-14T11:25:31Z
1785,Getting Could not find or load main class io.ktor.server.netty.EngineMain,2020-04-10T15:47:31Z,2020-04-10T16:32:48Z
1787,Optimization of Fat Jar,2020-04-13T09:26:49Z,2020-04-15T14:33:11Z
1791,Just a question about ios-iosarm64 and ios-iosx64 artifacts,2020-04-13T21:39:55Z,2020-04-15T11:23:32Z
1793,[ktor-client-android] 302 redirect is not handled for POST request,2020-04-14T15:00:53Z,2020-04-15T07:18:50Z
1794,Problem with ktor-client and Kotlin Serialization Json Feature in a Multiplatform project,2020-04-14T20:15:20Z,2020-04-19T18:43:40Z
1795,Got 'unhandled' if the requested file is missing for static route with custom root.,2020-04-14T20:54:50Z,2020-04-28T09:05:53Z
1799,Packet read is returning wrong value,2020-04-17T03:56:38Z,2020-04-17T08:06:06Z
1800,How do i use context serializer in client json feature with kotlinx.serialization?,2020-04-17T13:28:17Z,2020-04-24T08:22:29Z
1803,java.io.EOFException is thrown from Flow.collect when trying to send a Ping,2020-04-18T01:55:34Z,2020-04-22T08:00:36Z
1819,Slow server shutdown,2020-04-23T08:57:17Z,2020-04-29T07:05:26Z
