number,created_at,closed_at
33953,2019-10-11T12:54:44Z,2019-10-12T09:37:33Z
33957,2019-10-11T17:00:29Z,2019-10-14T19:50:15Z
33972,2019-10-13T17:36:20Z,2019-10-21T15:18:06Z
33975,2019-10-13T19:49:51Z,2019-10-14T06:38:45Z
33976,2019-10-13T21:39:21Z,2019-10-16T00:19:04Z
33977,2019-10-13T23:46:52Z,2019-10-23T14:26:55Z
33979,2019-10-14T04:36:53Z,2019-10-16T21:00:55Z
33984,2019-10-15T00:52:21Z,2020-04-09T09:37:51Z
33986,2019-10-15T11:35:15Z,2020-04-12T07:44:57Z
33988,2019-10-15T12:48:21Z,2019-10-15T13:56:24Z
33989,2019-10-15T13:02:03Z,2019-10-18T08:38:05Z
33990,2019-10-15T14:31:03Z,2019-10-30T12:46:39Z
33991,2019-10-15T15:01:21Z,2019-10-16T06:29:57Z
33992,2019-10-15T15:27:40Z,2019-11-06T23:21:14Z
33993,2019-10-15T20:08:29Z,2019-10-16T06:30:37Z
33995,2019-10-15T22:55:24Z,2020-01-11T22:14:51Z
34000,2019-10-16T13:32:47Z,2019-10-16T15:01:28Z
34001,2019-10-16T18:56:52Z,2019-10-16T21:03:19Z
34006,2019-10-17T08:41:51Z,2019-10-22T15:36:01Z
34007,2019-10-17T08:57:38Z,2019-10-17T09:46:47Z
34008,2019-10-17T09:36:23Z,2019-10-22T06:41:27Z
34009,2019-10-17T10:05:37Z,2019-10-17T10:21:26Z
34010,2019-10-17T10:11:52Z,2019-10-17T11:04:15Z
34026,2019-10-18T11:36:05Z,2019-10-19T13:46:27Z
34031,2019-10-18T15:24:40Z,2019-11-30T08:27:15Z
34033,2019-10-18T16:12:09Z,2019-10-20T15:17:23Z
34038,2019-10-18T22:15:58Z,2019-12-23T07:36:25Z
34040,2019-10-19T10:32:26Z,2019-10-24T07:22:21Z
34045,2019-10-21T08:55:05Z,2019-10-21T16:13:14Z
34046,2019-10-21T09:15:52Z,2019-10-21T09:35:05Z
34047,2019-10-21T10:31:47Z,2019-10-21T10:38:28Z
34053,2019-10-21T16:52:22Z,2019-11-29T16:05:34Z
34061,2019-10-22T09:42:09Z,2019-11-04T10:22:16Z
34063,2019-10-22T13:11:52Z,2019-10-22T13:12:16Z
34064,2019-10-22T13:22:18Z,2019-10-22T15:22:36Z
34068,2019-10-22T14:30:39Z,2019-10-29T19:35:37Z
34071,2019-10-22T15:45:13Z,2019-12-07T14:22:28Z
34073,2019-10-22T17:20:49Z,2019-10-31T21:42:58Z
34077,2019-10-23T04:45:55Z,2019-10-23T08:36:43Z
34079,2019-10-23T09:00:58Z,2020-02-22T16:16:02Z
34087,2019-10-23T13:38:17Z,2019-11-03T17:17:08Z
34088,2019-10-23T13:57:02Z,2019-11-03T12:11:37Z
34089,2019-10-23T14:12:25Z,2019-12-02T10:53:54Z
34092,2019-10-23T21:49:07Z,2019-10-28T16:54:57Z
34093,2019-10-24T06:51:37Z,2020-02-03T09:57:50Z
34095,2019-10-24T07:27:03Z,2019-12-02T10:53:32Z
34096,2019-10-24T07:29:01Z,2019-10-24T21:09:52Z
34098,2019-10-24T09:35:40Z,2019-10-25T11:46:06Z
34101,2019-10-24T10:30:57Z,2019-10-31T18:21:07Z
34102,2019-10-24T10:38:38Z,2019-10-25T13:21:23Z
34106,2019-10-24T14:18:06Z,2019-10-24T14:54:39Z
34108,2019-10-24T16:30:09Z,2019-10-24T17:32:57Z
34111,2019-10-24T23:14:09Z,2019-11-28T13:29:07Z
34113,2019-10-25T08:59:53Z,2019-10-30T13:36:49Z
34115,2019-10-25T12:43:03Z,2019-10-31T14:11:14Z
34117,2019-10-25T14:17:14Z,2019-10-25T15:43:01Z
34118,2019-10-25T14:29:03Z,2019-10-28T07:43:57Z
34122,2019-10-25T19:57:08Z,2019-10-26T08:21:24Z
34132,2019-10-26T14:27:39Z,2019-10-28T02:17:37Z
34143,2019-10-27T15:24:46Z,2019-10-27T16:59:03Z
34148,2019-10-27T20:39:40Z,2019-10-28T08:27:01Z
34149,2019-10-27T23:02:12Z,2019-12-02T10:52:58Z
34162,2019-10-29T10:04:05Z,2019-11-01T19:27:29Z
34164,2019-10-29T12:27:47Z,2020-04-10T14:41:34Z
34168,2019-10-29T14:06:02Z,2019-10-29T15:10:14Z
34169,2019-10-29T14:08:14Z,2019-11-05T17:59:43Z
34187,2019-10-30T13:21:47Z,2019-10-30T13:35:49Z
34193,2019-10-30T19:53:15Z,2019-10-31T15:07:32Z
34194,2019-10-30T20:23:32Z,2020-02-05T16:12:40Z
34201,2019-10-31T11:35:24Z,2019-11-04T14:30:44Z
34202,2019-10-31T12:42:31Z,2019-11-03T12:00:59Z
34206,2019-10-31T21:39:05Z,2019-11-02T14:43:45Z
34220,2019-11-02T10:59:51Z,2019-11-08T15:47:12Z
34234,2019-11-05T08:50:26Z,2019-11-17T09:51:59Z
34237,2019-11-05T13:52:26Z,2019-11-26T09:14:20Z
34238,2019-11-05T14:59:55Z,2019-11-07T06:55:37Z
34243,2019-11-05T16:41:24Z,2019-11-12T08:44:15Z
34253,2019-11-06T11:02:42Z,2019-11-19T10:16:54Z
34254,2019-11-06T11:36:24Z,2019-11-29T12:52:46Z
34256,2019-11-06T12:40:04Z,2019-11-08T15:44:05Z
34259,2019-11-06T14:00:01Z,2019-12-02T10:37:34Z
34263,2019-11-06T15:43:19Z,2019-11-07T10:12:04Z
34273,2019-11-06T22:54:34Z,2019-11-06T23:33:53Z
34276,2019-11-07T09:14:36Z,2019-11-07T09:31:21Z
34277,2019-11-07T09:34:38Z,2019-11-08T15:42:11Z
34279,2019-11-07T10:21:01Z,2019-11-23T11:48:17Z
34280,2019-11-07T10:24:39Z,2019-11-07T13:56:25Z
34281,2019-11-07T12:55:06Z,2019-11-07T13:19:34Z
34293,2019-11-08T11:17:36Z,2020-01-08T11:05:25Z
34296,2019-11-08T15:54:09Z,2019-11-08T16:23:15Z
34300,2019-11-08T19:39:39Z,2019-11-28T10:35:52Z
34314,2019-11-11T09:32:12Z,2019-11-15T12:59:43Z
34315,2019-11-11T09:49:43Z,2019-11-14T08:07:24Z
34324,2019-11-11T20:54:43Z,2020-01-30T10:36:21Z
34325,2019-11-12T06:20:06Z,2019-11-14T09:57:59Z
34330,2019-11-12T13:22:03Z,2020-01-07T19:27:56Z
34341,2019-11-12T18:06:36Z,2019-11-13T08:04:08Z
34342,2019-11-12T18:47:14Z,2019-11-13T04:42:36Z
34345,2019-11-12T22:59:25Z,2019-11-13T07:22:56Z
34354,2019-11-13T09:15:46Z,2019-11-13T12:22:42Z
34356,2019-11-13T10:28:19Z,2019-11-13T13:45:14Z
34357,2019-11-13T10:31:19Z,2019-11-15T11:06:57Z
34359,2019-11-13T11:53:49Z,2019-11-16T08:53:39Z
34361,2019-11-13T15:23:14Z,2019-11-14T04:10:40Z
34362,2019-11-13T16:52:31Z,2019-11-21T12:26:09Z
34364,2019-11-13T18:59:44Z,2019-11-14T04:22:30Z
34365,2019-11-13T19:16:51Z,2019-11-16T08:50:40Z
34368,2019-11-13T21:09:41Z,2019-11-17T06:02:26Z
34371,2019-11-14T01:26:26Z,2019-11-21T12:25:59Z
34372,2019-11-14T03:08:10Z,2019-11-14T06:44:16Z
34374,2019-11-14T10:51:29Z,2019-11-14T13:12:02Z
34377,2019-11-14T12:55:17Z,2019-11-14T12:59:51Z
34378,2019-11-14T13:34:10Z,2020-01-30T09:34:26Z
34379,2019-11-14T13:45:51Z,2019-11-14T14:29:28Z
34386,2019-11-15T00:28:45Z,2019-12-07T14:19:23Z
34392,2019-11-15T10:46:05Z,2019-11-15T10:58:32Z
34393,2019-11-15T10:52:18Z,2019-11-15T11:23:51Z
34394,2019-11-15T11:11:30Z,2019-11-26T09:13:51Z
34395,2019-11-15T13:14:37Z,2019-11-17T09:56:51Z
34402,2019-11-15T20:50:45Z,2019-11-16T09:04:24Z
34409,2019-11-16T10:59:10Z,2019-11-16T11:46:48Z
34412,2019-11-16T12:25:34Z,2019-11-16T16:02:25Z
34414,2019-11-16T14:47:54Z,2020-05-03T17:21:50Z
34417,2019-11-17T01:01:41Z,2019-11-17T08:09:17Z
34424,2019-11-17T16:51:11Z,2019-11-18T09:13:59Z
34437,2019-11-18T13:17:15Z,2019-11-18T14:50:54Z
34439,2019-11-18T14:10:50Z,2019-11-26T09:13:40Z
34440,2019-11-18T14:15:43Z,2019-11-18T16:14:38Z
34442,2019-11-18T17:19:36Z,2019-11-20T11:12:50Z
34444,2019-11-18T17:41:52Z,2019-12-03T16:36:23Z
34450,2019-11-19T09:32:30Z,2019-12-11T21:21:40Z
34452,2019-11-19T13:04:24Z,2019-12-11T12:11:42Z
34453,2019-11-19T13:22:00Z,2019-11-21T14:16:30Z
34454,2019-11-19T13:31:27Z,2020-02-09T01:46:07Z
34455,2019-11-19T13:55:08Z,2019-11-28T10:19:32Z
34461,2019-11-20T06:59:20Z,2020-02-25T14:07:55Z
34462,2019-11-20T09:20:37Z,2020-02-04T15:47:26Z
34467,2019-11-20T15:45:36Z,2020-01-17T09:54:29Z
34468,2019-11-20T16:26:20Z,2019-11-20T18:10:26Z
34469,2019-11-20T17:17:30Z,2020-01-04T12:41:20Z
34470,2019-11-20T18:07:42Z,2019-12-07T05:19:09Z
34473,2019-11-21T09:25:39Z,2019-11-21T09:46:49Z
34477,2019-11-21T10:11:58Z,2019-12-13T11:54:59Z
34478,2019-11-21T10:19:34Z,2019-11-24T17:42:13Z
34479,2019-11-21T10:26:37Z,2019-11-21T11:33:33Z
34480,2019-11-21T10:28:14Z,2019-11-25T07:05:36Z
34482,2019-11-21T10:39:31Z,2019-11-21T13:41:50Z
34484,2019-11-21T10:58:36Z,2019-11-21T11:23:17Z
34486,2019-11-21T11:22:07Z,2019-11-21T11:41:50Z
34487,2019-11-21T12:11:51Z,2019-11-24T17:22:37Z
34488,2019-11-21T12:12:10Z,2019-11-25T07:13:48Z
34489,2019-11-21T12:31:36Z,2019-11-25T14:05:38Z
34491,2019-11-21T13:51:14Z,2019-11-28T11:42:13Z
34492,2019-11-21T14:03:07Z,2019-11-23T07:56:45Z
34493,2019-11-21T14:03:46Z,2019-11-21T15:16:28Z
34494,2019-11-21T15:32:15Z,2019-11-23T09:45:54Z
34498,2019-11-21T20:39:07Z,2019-11-24T17:59:39Z
34499,2019-11-21T20:46:45Z,2019-11-22T13:10:39Z
34500,2019-11-21T22:07:50Z,2019-11-22T06:06:45Z
34503,2019-11-22T00:08:21Z,2019-11-22T12:56:12Z
34504,2019-11-22T06:33:25Z,2019-11-25T06:28:42Z
34505,2019-11-22T07:33:53Z,2019-11-24T17:39:25Z
34506,2019-11-22T09:36:04Z,2019-11-22T10:43:12Z
34507,2019-11-22T09:42:43Z,2020-03-16T15:27:23Z
34508,2019-11-22T10:05:56Z,2019-11-22T14:34:11Z
34509,2019-11-22T10:56:33Z,2019-11-25T13:53:20Z
34510,2019-11-22T11:00:04Z,2019-11-22T11:07:14Z
34511,2019-11-22T11:14:53Z,2019-11-22T12:13:51Z
34514,2019-11-22T12:52:50Z,2019-11-22T14:35:29Z
34518,2019-11-22T13:42:28Z,2019-11-22T13:45:01Z
34520,2019-11-22T14:04:05Z,2019-11-29T16:39:43Z
34522,2019-11-22T14:35:06Z,2019-12-07T14:09:41Z
34524,2019-11-22T14:50:58Z,2019-11-30T14:05:10Z
34526,2019-11-22T15:29:22Z,2019-12-03T20:52:40Z
34529,2019-11-22T16:38:53Z,2019-11-22T17:36:59Z
34531,2019-11-22T19:13:30Z,2019-11-22T19:20:23Z
34532,2019-11-22T20:44:46Z,2019-11-30T08:38:40Z
34535,2019-11-23T02:43:35Z,2019-11-23T23:46:10Z
34537,2019-11-23T05:54:29Z,2019-11-24T18:04:12Z
34544,2019-11-23T11:26:25Z,2020-05-03T16:18:06Z
34545,2019-11-23T11:33:39Z,2020-05-03T16:18:52Z
34556,2019-11-23T16:52:39Z,2019-12-11T00:16:47Z
34559,2019-11-23T20:24:01Z,2019-11-28T12:12:44Z
34567,2019-11-24T10:19:29Z,2019-11-25T09:55:34Z
34568,2019-11-24T10:59:16Z,2019-11-26T11:29:47Z
34572,2019-11-24T17:44:09Z,2019-11-24T18:13:49Z
34581,2019-11-25T10:37:09Z,2019-11-30T12:42:47Z
34584,2019-11-25T11:16:49Z,2019-11-29T15:39:58Z
34585,2019-11-25T12:20:02Z,2019-11-27T19:03:11Z
34586,2019-11-25T12:49:02Z,2019-11-30T08:27:56Z
34588,2019-11-25T13:14:51Z,2019-11-25T13:41:36Z
34589,2019-11-25T13:17:18Z,2019-11-26T12:43:12Z
34590,2019-11-25T13:38:47Z,2019-11-25T14:14:06Z
34595,2019-11-25T14:19:28Z,2019-11-25T15:06:43Z
34596,2019-11-25T14:19:37Z,2019-11-25T15:19:43Z
34598,2019-11-25T14:55:08Z,2019-12-18T21:42:45Z
34602,2019-11-25T16:00:43Z,2019-11-28T07:51:53Z
34605,2019-11-25T16:56:53Z,2019-11-26T00:02:36Z
34606,2019-11-25T17:49:42Z,2019-11-26T09:38:37Z
34611,2019-11-25T19:14:07Z,2019-12-02T15:27:40Z
34612,2019-11-25T19:29:57Z,2019-11-26T13:00:45Z
34613,2019-11-25T20:35:02Z,2019-12-19T15:51:45Z
34614,2019-11-25T20:35:54Z,2019-11-30T09:55:54Z
34618,2019-11-25T23:20:49Z,2019-11-26T00:05:20Z
34623,2019-11-26T08:50:10Z,2019-11-26T08:52:32Z
34624,2019-11-26T08:54:13Z,2019-11-26T09:01:02Z
34626,2019-11-26T10:56:26Z,2019-11-26T11:02:00Z
34628,2019-11-26T12:55:19Z,2019-11-30T09:14:23Z
34630,2019-11-26T14:20:49Z,2019-11-27T01:17:13Z
34631,2019-11-26T15:00:17Z,2019-11-26T15:34:39Z
34633,2019-11-26T15:05:05Z,2019-11-30T08:35:04Z
34634,2019-11-26T15:06:39Z,2019-12-02T18:17:49Z
34637,2019-11-26T15:38:32Z,2019-12-18T17:09:38Z
34638,2019-11-26T16:48:41Z,2019-11-30T18:46:48Z
34642,2019-11-26T21:17:29Z,2020-01-08T17:02:22Z
34644,2019-11-27T03:56:09Z,2019-11-28T14:53:07Z
34647,2019-11-27T08:51:13Z,2019-12-16T13:24:09Z
34651,2019-11-27T10:21:57Z,2019-12-23T07:34:44Z
34655,2019-11-27T12:32:31Z,2019-11-27T13:07:42Z
34656,2019-11-27T12:33:35Z,2019-12-07T05:18:21Z
34657,2019-11-27T13:02:51Z,2019-12-27T09:06:20Z
34658,2019-11-27T13:17:19Z,2019-12-07T13:40:47Z
34659,2019-11-27T13:42:00Z,2019-12-07T16:42:50Z
34660,2019-11-27T14:00:15Z,2019-11-27T16:33:51Z
34661,2019-11-27T14:06:00Z,2019-11-28T07:56:21Z
34665,2019-11-27T15:44:23Z,2019-11-29T16:02:19Z
34667,2019-11-27T16:35:41Z,2019-11-28T09:59:17Z
34670,2019-11-27T23:30:49Z,2019-11-30T14:04:53Z
34672,2019-11-28T07:37:24Z,2019-12-10T10:59:07Z
34674,2019-11-28T09:01:47Z,2020-03-08T20:30:16Z
34676,2019-11-28T10:23:08Z,2019-11-28T11:54:39Z
34678,2019-11-28T11:00:48Z,2019-11-30T11:58:30Z
34679,2019-11-28T11:03:46Z,2019-11-30T09:55:58Z
34680,2019-11-28T11:12:51Z,2019-12-02T09:48:13Z
34681,2019-11-28T11:43:49Z,2019-11-28T12:36:00Z
34682,2019-11-28T11:45:22Z,2020-01-16T09:20:29Z
34683,2019-11-28T12:10:21Z,2019-11-28T12:50:47Z
34685,2019-11-28T12:48:06Z,2019-12-15T13:43:53Z
34686,2019-11-28T13:18:45Z,2019-11-28T14:01:05Z
34687,2019-11-28T13:44:26Z,2019-12-07T13:38:07Z
34689,2019-11-28T14:01:29Z,2019-11-30T14:13:14Z
34690,2019-11-28T14:03:58Z,2020-02-26T09:44:34Z
34691,2019-11-28T14:04:48Z,2019-12-16T08:19:27Z
34692,2019-11-28T14:05:54Z,2019-11-28T14:56:00Z
34696,2019-11-28T15:51:13Z,2019-11-29T09:26:11Z
34698,2019-11-28T17:33:23Z,2019-11-29T16:58:12Z
34699,2019-11-28T18:55:24Z,2019-11-28T20:24:45Z
34700,2019-11-28T19:19:50Z,2020-01-30T10:39:21Z
34701,2019-11-28T19:21:43Z,2019-11-29T11:06:47Z
34702,2019-11-28T19:25:15Z,2019-11-29T07:56:09Z
34703,2019-11-28T20:56:59Z,2019-11-29T16:54:08Z
34708,2019-11-29T10:48:43Z,2020-03-18T14:50:00Z
34710,2019-11-29T11:21:39Z,2019-11-29T16:52:08Z
34713,2019-11-29T13:11:54Z,2019-12-04T06:23:32Z
34720,2019-11-29T18:31:53Z,2019-12-02T10:10:54Z
34724,2019-11-30T06:19:56Z,2019-11-30T08:39:32Z
34725,2019-11-30T09:17:36Z,2019-12-03T21:08:46Z
34727,2019-11-30T11:20:14Z,2020-02-09T01:59:57Z
34730,2019-11-30T13:02:51Z,2019-12-02T11:02:20Z
34731,2019-11-30T14:34:52Z,2019-12-23T16:13:25Z
34736,2019-12-01T09:52:52Z,2019-12-01T11:30:45Z
34744,2019-12-01T17:11:41Z,2019-12-02T09:40:49Z
34745,2019-12-01T18:02:56Z,2019-12-02T15:02:00Z
34746,2019-12-01T19:26:51Z,2020-02-04T13:19:38Z
34748,2019-12-01T19:44:20Z,2019-12-02T08:57:56Z
34749,2019-12-01T21:23:13Z,2019-12-02T08:30:31Z
34750,2019-12-01T23:25:04Z,2019-12-02T15:27:38Z
34752,2019-12-02T10:15:00Z,2019-12-04T06:43:00Z
34753,2019-12-02T11:48:07Z,2019-12-02T14:27:21Z
34754,2019-12-02T13:24:04Z,2019-12-02T13:54:42Z
34756,2019-12-02T14:02:25Z,2020-03-31T18:59:50Z
34761,2019-12-02T16:34:30Z,2019-12-02T17:17:15Z
34770,2019-12-03T03:21:48Z,2019-12-03T06:38:13Z
34772,2019-12-03T06:34:46Z,2020-03-08T20:30:01Z
34774,2019-12-03T08:55:02Z,2019-12-07T05:12:17Z
34775,2019-12-03T09:30:08Z,2019-12-03T20:52:23Z
34777,2019-12-03T09:38:06Z,2019-12-18T14:55:28Z
34785,2019-12-03T14:39:37Z,2019-12-03T16:33:12Z
34792,2019-12-03T18:17:03Z,2019-12-05T13:38:34Z
34793,2019-12-03T20:30:17Z,2019-12-04T18:21:34Z
34796,2019-12-04T03:46:39Z,2020-01-07T19:24:38Z
34798,2019-12-04T05:59:26Z,2019-12-04T06:14:15Z
34799,2019-12-04T07:57:58Z,2019-12-04T08:20:04Z
34800,2019-12-04T08:03:11Z,2019-12-04T10:48:45Z
34804,2019-12-04T08:44:05Z,2019-12-04T08:56:43Z
34806,2019-12-04T09:15:47Z,2019-12-12T08:22:12Z
34807,2019-12-04T10:24:52Z,2020-05-05T05:31:59Z
34809,2019-12-04T10:27:37Z,2019-12-05T09:31:25Z
34810,2019-12-04T10:48:26Z,2020-04-26T14:28:14Z
34815,2019-12-04T13:05:58Z,2019-12-09T16:48:53Z
34817,2019-12-04T14:45:07Z,2019-12-04T15:30:37Z
34818,2019-12-04T15:17:12Z,2019-12-05T09:49:05Z
34821,2019-12-04T17:44:32Z,2019-12-19T10:40:32Z
34822,2019-12-04T18:18:20Z,2019-12-05T09:25:15Z
34824,2019-12-04T19:23:26Z,2019-12-06T22:03:58Z
34826,2019-12-05T06:55:19Z,2019-12-05T12:22:42Z
34828,2019-12-05T11:04:45Z,2019-12-18T22:54:43Z
34830,2019-12-05T12:12:27Z,2019-12-07T04:49:31Z
34834,2019-12-05T15:16:51Z,2020-01-04T14:47:28Z
34836,2019-12-05T16:17:45Z,2019-12-13T12:12:37Z
34837,2019-12-05T16:36:40Z,2019-12-05T16:43:51Z
34838,2019-12-05T18:07:16Z,2019-12-05T19:53:47Z
34840,2019-12-05T18:46:03Z,2019-12-05T19:12:29Z
34841,2019-12-05T19:09:00Z,2020-02-03T17:13:57Z
34846,2019-12-06T02:03:50Z,2020-01-30T10:33:24Z
34851,2019-12-06T11:10:53Z,2019-12-31T09:16:03Z
34852,2019-12-06T12:29:00Z,2019-12-07T04:52:58Z
34853,2019-12-06T12:48:45Z,2019-12-23T07:34:17Z
34855,2019-12-06T13:24:54Z,2019-12-18T16:41:31Z
34857,2019-12-06T13:38:53Z,2019-12-11T00:19:10Z
34858,2019-12-06T13:55:55Z,2019-12-13T12:20:00Z
34863,2019-12-06T19:55:59Z,2019-12-19T15:51:10Z
34864,2019-12-06T20:58:34Z,2019-12-19T07:07:39Z
34866,2019-12-06T21:11:32Z,2020-01-10T08:18:16Z
34867,2019-12-06T23:17:59Z,2019-12-09T08:01:44Z
34870,2019-12-07T11:16:20Z,2019-12-07T11:23:04Z
34874,2019-12-08T06:02:52Z,2019-12-08T14:26:56Z
34875,2019-12-08T08:42:14Z,2020-02-20T13:51:35Z
34876,2019-12-08T10:35:26Z,2020-02-09T01:39:40Z
34877,2019-12-08T11:26:45Z,2019-12-10T10:44:45Z
34882,2019-12-08T16:58:21Z,2019-12-08T17:36:27Z
34885,2019-12-09T00:07:15Z,2019-12-09T07:41:47Z
34889,2019-12-09T10:21:44Z,2019-12-09T12:12:56Z
34891,2019-12-09T11:29:18Z,2020-04-10T14:52:46Z
34892,2019-12-09T11:33:15Z,2019-12-17T10:27:07Z
34893,2019-12-09T13:00:36Z,2019-12-11T19:02:48Z
34897,2019-12-09T17:34:35Z,2019-12-10T17:53:23Z
34898,2019-12-09T17:51:51Z,2019-12-23T07:37:22Z
34899,2019-12-09T18:40:29Z,2019-12-10T08:05:28Z
34905,2019-12-10T02:55:03Z,2019-12-13T12:08:22Z
34906,2019-12-10T03:09:43Z,2019-12-11T00:19:03Z
34908,2019-12-10T08:31:07Z,2019-12-10T08:34:56Z
34913,2019-12-10T11:35:37Z,2019-12-19T16:00:15Z
34914,2019-12-10T11:44:38Z,2019-12-10T11:46:39Z
34919,2019-12-10T13:35:46Z,2020-01-31T09:08:06Z
34926,2019-12-10T18:14:40Z,2019-12-18T15:09:32Z
34933,2019-12-11T10:16:06Z,2019-12-11T11:07:13Z
34934,2019-12-11T10:22:33Z,2019-12-11T14:01:21Z
34937,2019-12-11T15:39:22Z,2020-04-17T12:23:05Z
34938,2019-12-11T15:43:18Z,2019-12-18T17:34:56Z
34940,2019-12-11T18:05:29Z,2020-01-10T11:58:11Z
34941,2019-12-11T19:28:29Z,2020-01-30T15:51:49Z
34943,2019-12-12T00:43:43Z,2020-01-06T10:30:56Z
34944,2019-12-12T00:47:08Z,2020-01-04T13:51:39Z
34945,2019-12-12T06:37:10Z,2020-04-10T20:37:02Z
34946,2019-12-12T09:51:52Z,2020-04-09T07:50:02Z
34947,2019-12-12T09:59:11Z,2019-12-18T21:42:05Z
34948,2019-12-12T11:15:03Z,2020-01-17T14:32:26Z
34951,2019-12-12T11:56:33Z,2019-12-31T09:15:57Z
34952,2019-12-12T13:20:21Z,2019-12-13T11:50:00Z
34953,2019-12-12T13:27:07Z,2020-02-20T14:43:04Z
34958,2019-12-12T20:01:42Z,2019-12-16T14:21:27Z
34959,2019-12-12T22:34:29Z,2019-12-13T08:00:54Z
34960,2019-12-12T22:57:57Z,2019-12-13T07:23:36Z
34962,2019-12-13T06:57:51Z,2020-04-24T08:25:05Z
34964,2019-12-13T09:42:07Z,2020-03-18T14:35:08Z
34968,2019-12-13T11:43:45Z,2019-12-18T13:56:59Z
34971,2019-12-13T16:17:23Z,2020-04-27T19:36:40Z
34972,2019-12-13T16:21:43Z,2020-04-22T06:49:33Z
34982,2019-12-14T23:18:21Z,2019-12-15T23:05:55Z
34983,2019-12-15T09:31:47Z,2019-12-18T14:23:51Z
34992,2019-12-16T08:26:46Z,2019-12-16T10:13:51Z
34993,2019-12-16T09:32:35Z,2019-12-18T13:29:55Z
34995,2019-12-16T13:17:49Z,2019-12-18T21:39:27Z
34997,2019-12-16T17:29:17Z,2019-12-17T13:37:37Z
35001,2019-12-17T09:00:55Z,2020-05-07T11:15:50Z
35002,2019-12-17T09:39:25Z,2019-12-17T13:51:52Z
35003,2019-12-17T09:47:49Z,2020-03-13T13:04:42Z
35004,2019-12-17T09:56:24Z,2020-05-29T16:59:17Z
35006,2019-12-17T10:24:33Z,2020-01-04T14:21:09Z
35007,2019-12-17T11:45:16Z,2019-12-18T14:16:58Z
35009,2019-12-17T13:37:35Z,2019-12-18T13:46:57Z
35018,2019-12-17T23:12:41Z,2020-01-13T20:04:13Z
35026,2019-12-18T15:27:17Z,2019-12-18T21:35:33Z
35030,2019-12-18T18:17:07Z,2019-12-28T14:52:59Z
35031,2019-12-18T19:56:46Z,2019-12-18T23:10:24Z
35035,2019-12-19T09:08:47Z,2020-01-10T08:02:16Z
35037,2019-12-19T09:49:47Z,2020-05-03T14:23:36Z
35040,2019-12-19T11:21:25Z,2019-12-20T08:37:54Z
35041,2019-12-19T11:27:40Z,2019-12-26T08:40:11Z
35045,2019-12-19T12:44:13Z,2020-01-21T11:02:43Z
35047,2019-12-19T13:39:59Z,2020-01-30T10:27:02Z
35048,2019-12-19T13:43:11Z,2019-12-19T14:00:44Z
35052,2019-12-19T15:49:19Z,2019-12-19T15:59:14Z
35054,2019-12-19T17:33:37Z,2019-12-20T08:17:18Z
35057,2019-12-19T20:56:46Z,2020-01-04T16:38:55Z
35058,2019-12-19T21:29:01Z,2019-12-28T15:12:30Z
35059,2019-12-19T22:32:14Z,2019-12-20T07:16:34Z
35066,2019-12-20T15:57:47Z,2019-12-26T18:00:35Z
35068,2019-12-20T16:58:15Z,2019-12-21T16:06:49Z
35069,2019-12-20T17:47:59Z,2019-12-23T07:24:08Z
35077,2019-12-21T15:50:44Z,2019-12-28T20:33:17Z
35078,2019-12-21T16:48:08Z,2020-01-08T09:12:50Z
35083,2019-12-22T18:25:35Z,2019-12-31T09:14:31Z
35084,2019-11-26T10:27:16Z,2019-12-28T14:52:39Z
35086,2019-12-22T23:49:58Z,2020-03-26T09:30:56Z
35088,2019-12-23T13:09:00Z,2019-12-23T15:14:44Z
35089,2019-12-23T14:32:54Z,2019-12-24T20:02:16Z
35095,2019-12-23T23:02:41Z,2020-01-04T13:10:56Z
35096,2019-12-23T23:41:19Z,2020-01-07T19:34:53Z
35100,2019-12-24T13:33:35Z,2020-01-01T09:22:20Z
35102,2019-12-24T17:04:42Z,2020-04-12T09:38:43Z
35105,2019-12-25T14:55:48Z,2019-12-31T09:16:43Z
35110,2019-12-26T08:52:24Z,2019-12-27T18:48:41Z
35112,2019-12-26T11:37:51Z,2020-01-28T12:44:38Z
35114,2019-12-26T19:04:09Z,2020-01-09T09:50:23Z
35119,2019-12-27T10:35:28Z,2020-01-07T19:15:09Z
35121,2019-12-27T11:18:23Z,2020-05-04T07:42:39Z
35123,2019-12-27T13:20:05Z,2020-03-13T11:54:35Z
35126,2019-12-27T18:03:41Z,2020-01-04T14:21:09Z
35138,2019-12-29T12:25:08Z,2020-01-28T13:02:55Z
35139,2019-12-29T14:22:21Z,2019-12-30T15:25:27Z
35143,2019-12-29T18:17:32Z,2020-01-03T13:19:52Z
35144,2019-12-29T20:01:10Z,2020-01-06T19:08:04Z
35145,2019-12-30T11:12:47Z,2019-12-30T11:20:46Z
35159,2020-01-01T15:58:58Z,2020-01-09T09:43:31Z
35164,2020-01-01T22:08:37Z,2020-04-21T01:27:35Z
35165,2020-01-02T09:17:15Z,2020-01-08T17:50:59Z
35174,2020-01-02T15:51:40Z,2020-05-03T16:17:02Z
35175,2020-01-02T15:55:16Z,2020-01-02T16:09:01Z
35179,2020-01-02T19:01:06Z,2020-01-13T13:54:03Z
35180,2020-01-02T19:10:24Z,2020-01-03T13:03:36Z
35185,2020-01-03T05:51:39Z,2020-01-04T14:21:10Z
